2023,5,25,1,8.6
2023,5,25,2,7.9
2023,5,25,3,7.4
2023,5,25,4,7
2023,5,25,5,6.6
2023,5,25,6,8.3
2023,5,25,7,9.7
2023,5,25,8,11
2023,5,25,9,12.9
2023,5,25,10,15.1
2023,5,25,11,16.3
2023,5,25,12,18.4
2023,5,25,13,19.6
2023,5,25,14,21.8
2023,5,25,15,22.8
2023,5,25,16,22.6
2023,5,25,17,22.4
2023,5,25,18,20.8
2023,5,25,19,19
2023,5,25,20,16.9
2023,5,25,21,16.8
2023,5,25,22,15.2
2023,5,25,23,14.5
2023,5,25,24,13.9
2023,5,26,1,13.1
2023,5,26,2,12.3
2023,5,26,3,11.6
2023,5,26,4,11.5
2023,5,26,5,11.5
2023,5,26,6,12.6
2023,5,26,7,14.4
2023,5,26,8,16
2023,5,26,9,16.5
2023,5,26,10,18.4
2023,5,26,11,20
2023,5,26,12,19.8
2023,5,26,13,20.7
2023,5,26,14,21.6
2023,5,26,15,22
2023,5,26,16,21.6
2023,5,26,17,20
2023,5,26,18,18.5
2023,5,26,19,18
2023,5,26,20,17.1
2023,5,26,21,16.3
2023,5,26,22,16.1
2023,5,26,23,15.8
2023,5,26,24,15.2
2023,5,27,1,14.9
2023,5,27,2,14.7
2023,5,27,3,15
2023,5,27,4,14.8
2023,5,27,5,14.7
2023,5,27,6,15.2
2023,5,27,7,16.6
2023,5,27,8,18
2023,5,27,9,20
2023,5,27,10,21.8
2023,5,27,11,23.8
2023,5,27,12,24.9
2023,5,27,13,26.6
2023,5,27,14,26.2
2023,5,27,15,25.9
2023,5,27,16,26.6
2023,5,27,17,25.8
2023,5,27,18,25.5
2023,5,27,19,24.2
2023,5,27,20,23.1
2023,5,27,21,21.5
2023,5,27,22,19.9
2023,5,27,23,19.6
2023,5,27,24,19
2023,5,28,1,19.4
2023,5,28,2,18.7
2023,5,28,3,18.3
2023,5,28,4,18
2023,5,28,5,17.7
2023,5,28,6,18.5
2023,5,28,7,19.5
2023,5,28,8,20.9
2023,5,28,9,21.4
2023,5,28,10,23.1
2023,5,28,11,24.4
2023,5,28,12,24.5
2023,5,28,13,25.4
2023,5,28,14,23.8
2023,5,28,15,22.7
2023,5,28,16,21.9
2023,5,28,17,21
2023,5,28,18,20.2
2023,5,28,19,19.9
2023,5,28,20,18.3
2023,5,28,21,18
2023,5,28,22,18
2023,5,28,23,17.4
2023,5,28,24,17
2023,5,29,1,16.8
2023,5,29,2,16.9
2023,5,29,3,16.7
2023,5,29,4,16.6
2023,5,29,5,16.5
2023,5,29,6,16.5
2023,5,29,7,17
2023,5,29,8,17.6
2023,5,29,9,17.6
2023,5,29,10,18.1
2023,5,29,11,18.4
2023,5,29,12,18.6
2023,5,29,13,18.6
2023,5,29,14,20
2023,5,29,15,19.7
2023,5,29,16,19.8
2023,5,29,17,19.8
2023,5,29,18,19
2023,5,29,19,18.7
2023,5,29,20,18.7
2023,5,29,21,18.6
2023,5,29,22,18.6
2023,5,29,23,18.5
2023,5,29,24,18.2
2023,5,30,1,18.2
2023,5,30,2,18
2023,5,30,3,17.7
2023,5,30,4,17.7
2023,5,30,5,17.6
2023,5,30,6,17.7
2023,5,30,7,17.9
2023,5,30,8,20.3
2023,5,30,9,21.6
2023,5,30,10,23
2023,5,30,11,23.9
2023,5,30,12,22.5
2023,5,30,13,23.2
2023,5,30,14,23.1
2023,5,30,15,22.4
2023,5,30,16,21.9
2023,5,30,17,20.8
2023,5,30,18,19.7
2023,5,30,19,18.3
2023,5,30,20,17.4
2023,5,30,21,16.9
2023,5,30,22,16.2
2023,5,30,23,16.1
2023,5,30,24,15.5
2023,5,31,1,15
2023,5,31,2,15.1
2023,5,31,3,14.7
2023,5,31,4,14
2023,5,31,5,13.9
2023,5,31,6,14.5
2023,5,31,7,15.3
2023,5,31,8,17.2
2023,5,31,9,17.9
2023,5,31,10,21.2
2023,5,31,11,21.1
2023,5,31,12,23.5
2023,5,31,13,23.7
2023,5,31,14,24.5
2023,5,31,15,24
2023,5,31,16,23.5
2023,5,31,17,22.4
2023,5,31,18,20.3
2023,5,31,19,18.7
2023,5,31,20,17.3
2023,5,31,21,15
2023,5,31,22,13.4
2023,5,31,23,12.9
2023,5,31,24,11.8
2023,6,1,1,10.6
2023,6,1,2,10.5
2023,6,1,3,9.7
2023,6,1,4,8.9
2023,6,1,5,9.2
2023,6,1,6,10.3
2023,6,1,7,11.6
2023,6,1,8,13.3
2023,6,1,9,15.6
2023,6,1,10,17.8
2023,6,1,11,21.1
2023,6,1,12,23.4
2023,6,1,13,26.2
2023,6,1,14,27.2
2023,6,1,15,26
2023,6,1,16,25.1
2023,6,1,17,24.3
2023,6,1,18,23.4
2023,6,1,19,21.9
2023,6,1,20,21.2
2023,6,1,21,21.1
2023,6,1,22,21
2023,6,1,23,19.5
2023,6,1,24,18.1
2023,6,2,1,17
2023,6,2,2,16.6
2023,6,2,3,16.7
2023,6,2,4,16.7
2023,6,2,5,16.5
2023,6,2,6,16.9
2023,6,2,7,17.1
2023,6,2,8,17.1
2023,6,2,9,17
2023,6,2,10,17.3
2023,6,2,11,17.6
2023,6,2,12,18.1
2023,6,2,13,18.7
2023,6,2,14,18.7
2023,6,2,15,18.6
2023,6,2,16,18.4
2023,6,2,17,18.5
2023,6,2,18,18.6
2023,6,2,19,18.7
2023,6,2,20,18.8
2023,6,2,21,18.8
2023,6,2,22,18.8
2023,6,2,23,18.8
2023,6,2,24,18.4
2023,6,3,1,18.5
2023,6,3,2,18
2023,6,3,3,17.6
2023,6,3,4,17.4
2023,6,3,5,17.1
2023,6,3,6,18
2023,6,3,7,18.3
2023,6,3,8,19.6
2023,6,3,9,18.6
2023,6,3,10,19
2023,6,3,11,19.7
2023,6,3,12,19.8
2023,6,3,13,20.3
2023,6,3,14,21.9
2023,6,3,15,20.6
2023,6,3,16,19.7
2023,6,3,17,18.7
2023,6,3,18,17.6
2023,6,3,19,17.1
2023,6,3,20,16.1
2023,6,3,21,15.2
2023,6,3,22,14.9
2023,6,3,23,14.5
2023,6,3,24,13.7
2023,6,4,1,14
2023,6,4,2,13
2023,6,4,3,12.6
2023,6,4,4,11.3
2023,6,4,5,11.7
2023,6,4,6,13.9
2023,6,4,7,16.8
2023,6,4,8,19
2023,6,4,9,20
2023,6,4,10,22.8
2023,6,4,11,25
2023,6,4,12,25.1
2023,6,4,13,26.2
2023,6,4,14,25.8
2023,6,4,15,24.6
2023,6,4,16,24.8
2023,6,4,17,24.2
2023,6,4,18,22.8
2023,6,4,19,20.8
2023,6,4,20,19
2023,6,4,21,17
2023,6,4,22,16.1
2023,6,4,23,15.5
2023,6,4,24,14.5
2023,6,5,1,14.2
2023,6,5,2,13.5
2023,6,5,3,13.4
2023,6,5,4,12.6
2023,6,5,5,12.9
2023,6,5,6,14.5
2023,6,5,7,18
2023,6,5,8,20
2023,6,5,9,22.5
2023,6,5,10,24.5
2023,6,5,11,24.3
2023,6,5,12,25.2
2023,6,5,13,26.3
2023,6,5,14,25.7
2023,6,5,15,26.5
2023,6,5,16,26
2023,6,5,17,25.3
2023,6,5,18,24
2023,6,5,19,22.3
2023,6,5,20,20.1
2023,6,5,21,17.9
2023,6,5,22,17.7
2023,6,5,23,16.6
2023,6,5,24,16.2
2023,6,6,1,15.6
2023,6,6,2,14.3
2023,6,6,3,14.2
2023,6,6,4,13.8
2023,6,6,5,13.8
2023,6,6,6,14.5
2023,6,6,7,16.2
2023,6,6,8,17.6
2023,6,6,9,20.2
2023,6,6,10,21.4
2023,6,6,11,23.4
2023,6,6,12,25.6
2023,6,6,13,27.5
2023,6,6,14,27.7
2023,6,6,15,27.4
2023,6,6,16,26.8
2023,6,6,17,26.4
2023,6,6,18,24.9
2023,6,6,19,23.6
2023,6,6,20,22
2023,6,6,21,22.2
2023,6,6,22,20.4
2023,6,6,23,19.5
2023,6,6,24,19.2
2023,6,7,1,18.8
2023,6,7,2,18.1
2023,6,7,3,17.6
2023,6,7,4,17.7
2023,6,7,5,16.8
2023,6,7,6,17.1
2023,6,7,7,18.8
2023,6,7,8,20.7
2023,6,7,9,22.1
2023,6,7,10,23.8
2023,6,7,11,25.3
2023,6,7,12,26.6
2023,6,7,13,27.1
2023,6,7,14,27.2
2023,6,7,15,27.1
2023,6,7,16,26.6
2023,6,7,17,25.2
2023,6,7,18,24.1
2023,6,7,19,23
2023,6,7,20,21.3
2023,6,7,21,20.4
2023,6,7,22,19.3
2023,6,7,23,19
2023,6,7,24,18.2
2023,6,8,1,17.7
2023,6,8,2,16.8
2023,6,8,3,15.8
2023,6,8,4,16.3
2023,6,8,5,15.9
2023,6,8,6,16.8
2023,6,8,7,18.2
2023,6,8,8,20
2023,6,8,9,22.5
2023,6,8,10,24.5
2023,6,8,11,26.2
2023,6,8,12,28.2
2023,6,8,13,27.1
2023,6,8,14,26
2023,6,8,15,26.5
2023,6,8,16,25.9
2023,6,8,17,25
2023,6,8,18,23.9
2023,6,8,19,23.2
2023,6,8,20,22.6
2023,6,8,21,21.8
2023,6,8,22,21.4
2023,6,8,23,19.3
2023,6,8,24,18.5
2023,6,9,1,17.8
2023,6,9,2,17.8
2023,6,9,3,17.8
2023,6,9,4,17
2023,6,9,5,16.7
2023,6,9,6,17.8
2023,6,9,7,18.4
2023,6,9,8,18.3
2023,6,9,9,19.7
2023,6,9,10,20.7
2023,6,9,11,21.2
2023,6,9,12,22.1
2023,6,9,13,22.1
2023,6,9,14,22.4
2023,6,9,15,22.8
2023,6,9,16,22.5
2023,6,9,17,21.6
2023,6,9,18,21.4
2023,6,9,19,21.1
2023,6,9,20,20.7
2023,6,9,21,20.5
2023,6,9,22,20.4
2023,6,9,23,19.9
2023,6,9,24,19.5
2023,6,10,1,19.4
2023,6,10,2,18.7
2023,6,10,3,18.1
2023,6,10,4,17.8
2023,6,10,5,17.4
2023,6,10,6,18.6
2023,6,10,7,20.2
2023,6,10,8,20.9
2023,6,10,9,22.4
2023,6,10,10,24.3
2023,6,10,11,24.8
2023,6,10,12,26.7
2023,6,10,13,26.8
2023,6,10,14,26.9
2023,6,10,15,27
2023,6,10,16,27
2023,6,10,17,26.8
2023,6,10,18,25.8
2023,6,10,19,24.7
2023,6,10,20,23.8
2023,6,10,21,22.9
2023,6,10,22,22
2023,6,10,23,21.3
2023,6,10,24,20.7
2023,6,11,1,20.5
2023,6,11,2,20.1
2023,6,11,3,20.2
2023,6,11,4,19.7
2023,6,11,5,19.9
2023,6,11,6,20.6
2023,6,11,7,21.5
2023,6,11,8,21.9
2023,6,11,9,21.3
2023,6,11,10,21.7
2023,6,11,11,21.5
2023,6,11,12,22.1
2023,6,11,13,23.8
2023,6,11,14,22.7
2023,6,11,15,21.7
2023,6,11,16,21.4
2023,6,11,17,21.6
2023,6,11,18,21.4
2023,6,11,19,21.2
2023,6,11,20,20.7
2023,6,11,21,20.8
2023,6,11,22,20.2
2023,6,11,23,20.2
2023,6,11,24,20.7
2023,6,12,1,19.4
2023,6,12,2,19.2
2023,6,12,3,19.1
2023,6,12,4,18.8
2023,6,12,5,18.7
2023,6,12,6,19.5
2023,6,12,7,20.1
2023,6,12,8,20.3
2023,6,12,9,21.2
2023,6,12,10,23.1
2023,6,12,11,24.3
2023,6,12,12,26.3
2023,6,12,13,26.9
2023,6,12,14,26.3
2023,6,12,15,25.7
2023,6,12,16,24.6
2023,6,12,17,24.5
2023,6,12,18,24.2
2023,6,12,19,23.6
2023,6,12,20,23.3
2023,6,12,21,23.1
2023,6,12,22,22.9
2023,6,12,23,22.1
2023,6,12,24,21.3
2023,6,13,1,20.8
2023,6,13,2,20.5
2023,6,13,3,20.1
2023,6,13,4,19.9
2023,6,13,5,19.9
2023,6,13,6,19.9
2023,6,13,7,20.3
2023,6,13,8,21.1
2023,6,13,9,22.2
2023,6,13,10,23.5
2023,6,13,11,26.1
2023,6,13,12,26.1
2023,6,13,13,27.5
2023,6,13,14,24.9
2023,6,13,15,27.8
2023,6,13,16,26.7
2023,6,13,17,27.2
2023,6,13,18,25.9
2023,6,13,19,24.4
2023,6,13,20,23.8
2023,6,13,21,23.1
2023,6,13,22,22
2023,6,13,23,21.7
2023,6,13,24,20.9
2023,6,14,1,20.7
2023,6,14,2,20.5
2023,6,14,3,20.2
2023,6,14,4,20.1
2023,6,14,5,19.9
2023,6,14,6,20.1
2023,6,14,7,20.5
2023,6,14,8,21.2
2023,6,14,9,21.7
2023,6,14,10,23.9
2023,6,14,11,25.2
2023,6,14,12,25.2
2023,6,14,13,24.3
2023,6,14,14,24
2023,6,14,15,23.9
2023,6,14,16,23.8
2023,6,14,17,23.1
2023,6,14,18,22.7
2023,6,14,19,22.1
2023,6,14,20,22.2
2023,6,14,21,22.1
2023,6,14,22,20.7
2023,6,14,23,20.5
2023,6,14,24,20.1
2023,6,15,1,20
2023,6,15,2,19.9
2023,6,15,3,20
2023,6,15,4,19.5
2023,6,15,5,19.4
2023,6,15,6,19.4
2023,6,15,7,19.6
2023,6,15,8,19.9
2023,6,15,9,20.2
2023,6,15,10,20.2
2023,6,15,11,20.7
2023,6,15,12,20.3
2023,6,15,13,21.2
2023,6,15,14,22.4
2023,6,15,15,22.3
2023,6,15,16,22.4
2023,6,15,17,22.5
2023,6,15,18,21.3
2023,6,15,19,21
2023,6,15,20,21
2023,6,15,21,20.9
2023,6,15,22,20.7
2023,6,15,23,19.9
2023,6,15,24,19.3
2023,6,16,1,19.3
2023,6,16,2,18.9
2023,6,16,3,18.8
2023,6,16,4,19
2023,6,16,5,19.1
2023,6,16,6,19.3
2023,6,16,7,19.7
2023,6,16,8,21
2023,6,16,9,19.7
2023,6,16,10,19.2
2023,6,16,11,18.5
2023,6,16,12,19.3
2023,6,16,13,19.6
2023,6,16,14,20.7
2023,6,16,15,22.4
2023,6,16,16,22.8
2023,6,16,17,21.4
2023,6,16,18,20.8
2023,6,16,19,20.3
2023,6,16,20,19.4
2023,6,16,21,18.8
2023,6,16,22,18.6
2023,6,16,23,18
2023,6,16,24,17
2023,6,17,1,16.4
2023,6,17,2,15.5
2023,6,17,3,15
2023,6,17,4,15.4
2023,6,17,5,15.3
2023,6,17,6,16
2023,6,17,7,17.6
2023,6,17,8,19.7
2023,6,17,9,22.4
2023,6,17,10,24
2023,6,17,11,25.6
2023,6,17,12,26.5
2023,6,17,13,28.6
2023,6,17,14,29.1
2023,6,17,15,29.5
2023,6,17,16,29.2
2023,6,17,17,28.1
2023,6,17,18,26.7
2023,6,17,19,24.8
2023,6,17,20,23.2
2023,6,17,21,22.2
2023,6,17,22,21.2
2023,6,17,23,19.1
2023,6,17,24,18.1
2023,6,18,1,17.5
2023,6,18,2,16.9
2023,6,18,3,16.3
2023,6,18,4,16.1
2023,6,18,5,15.9
2023,6,18,6,17.4
2023,6,18,7,19.7
2023,6,18,8,22.5
2023,6,18,9,24.6
2023,6,18,10,26.9
2023,6,18,11,28.5
2023,6,18,12,30
2023,6,18,13,30.3
2023,6,18,14,30.1
2023,6,18,15,30.6
2023,6,18,16,29.1
2023,6,18,17,27.9
2023,6,18,18,26.9
2023,6,18,19,25.5
2023,6,18,20,24
2023,6,18,21,23.2
2023,6,18,22,22.7
2023,6,18,23,22.2
2023,6,18,24,21.8
2023,6,19,1,20.6
2023,6,19,2,20.2
2023,6,19,3,19.6
2023,6,19,4,20
2023,6,19,5,19.7
2023,6,19,6,20.1
2023,6,19,7,20.9
2023,6,19,8,23.7
2023,6,19,9,24.3
2023,6,19,10,25.6
2023,6,19,11,26.2
2023,6,19,12,26.9
2023,6,19,13,26.7
2023,6,19,14,27.1
2023,6,19,15,26.4
2023,6,19,16,25.5
2023,6,19,17,24.4
2023,6,19,18,22.8
2023,6,19,19,20.9
2023,6,19,20,19.5
2023,6,19,21,19
2023,6,19,22,18.1
2023,6,19,23,17.1
2023,6,19,24,15.8
2023,6,20,1,14.9
2023,6,20,2,14.6
2023,6,20,3,14.1
2023,6,20,4,13.9
2023,6,20,5,14
2023,6,20,6,14.9
2023,6,20,7,17
2023,6,20,8,19.2
2023,6,20,9,19.9
2023,6,20,10,22.9
2023,6,20,11,23.5
2023,6,20,12,25.2
2023,6,20,13,26.8
2023,6,20,14,27.9
2023,6,20,15,28.1
2023,6,20,16,27.6
2023,6,20,17,27.2
2023,6,20,18,25.9
2023,6,20,19,24.2
2023,6,20,20,23.2
2023,6,20,21,22
2023,6,20,22,21.3
2023,6,20,23,20.6
2023,6,20,24,19.3
2023,6,21,1,18.5
2023,6,21,2,17.2
2023,6,21,3,16.4
2023,6,21,4,16.5
2023,6,21,5,17
2023,6,21,6,18.3
2023,6,21,7,19.6
2023,6,21,8,21.4
2023,6,21,9,24.5
2023,6,21,10,27.5
2023,6,21,11,28.1
2023,6,21,12,28.5
2023,6,21,13,28.7
2023,6,21,14,27.2
2023,6,21,15,27.6
2023,6,21,16,27
2023,6,21,17,26
2023,6,21,18,25
2023,6,21,19,23.7
2023,6,21,20,22.7
2023,6,21,21,22
2023,6,21,22,21.3
2023,6,21,23,20.7
2023,6,21,24,20.2
2023,6,22,1,20.3
2023,6,22,2,20.2
2023,6,22,3,20.1
2023,6,22,4,20.1
2023,6,22,5,18.9
2023,6,22,6,18.8
2023,6,22,7,19.5
2023,6,22,8,19.4
2023,6,22,9,19.4
2023,6,22,10,19.5
2023,6,22,11,19.6
2023,6,22,12,19.6
2023,6,22,13,19.6
2023,6,22,14,19.8
2023,6,22,15,20.4
2023,6,22,16,19.8
2023,6,22,17,19.8
2023,6,22,18,18.3
2023,6,22,19,18.2
2023,6,22,20,18
2023,6,22,21,17.9
2023,6,22,22,17.8
2023,6,22,23,17.3
2023,6,22,24,17.4
2023,6,23,1,16.7
2023,6,23,2,16.8
2023,6,23,3,16.9
2023,6,23,4,16.8
2023,6,23,5,17.1
2023,6,23,6,17.3
2023,6,23,7,17.7
2023,6,23,8,18.4
2023,6,23,9,19.1
2023,6,23,10,20.1
2023,6,23,11,21.2
2023,6,23,12,21.8
2023,6,23,13,23.6
2023,6,23,14,24.1
2023,6,23,15,24.1
2023,6,23,16,23.5
2023,6,23,17,21.6
2023,6,23,18,21.1
2023,6,23,19,20.8
2023,6,23,20,20.1
2023,6,23,21,19.5
2023,6,23,22,19.5
2023,6,23,23,19.4
2023,6,23,24,19.1
2023,6,24,1,18.7
2023,6,24,2,18.6
2023,6,24,3,18.2
2023,6,24,4,18.2
2023,6,24,5,18.2
2023,6,24,6,18.9
2023,6,24,7,19.9
2023,6,24,8,21.2
2023,6,24,9,23.1
2023,6,24,10,23.5
2023,6,24,11,24.3
2023,6,24,12,25.2
2023,6,24,13,25.1
2023,6,24,14,26.2
2023,6,24,15,28.1
2023,6,24,16,27.8
2023,6,24,17,26.9
2023,6,24,18,25.1
2023,6,24,19,24.3
2023,6,24,20,22.8
2023,6,24,21,22.5
2023,6,24,22,20.9
2023,6,24,23,20.5
2023,6,24,24,20.2
2023,6,25,1,20.2
2023,6,25,2,19.1
2023,6,25,3,18.7
2023,6,25,4,17.9
2023,6,25,5,18.1
2023,6,25,6,18.7
2023,6,25,7,20.3
2023,6,25,8,22.5
2023,6,25,9,23.6
2023,6,25,10,23.8
2023,6,25,11,26
2023,6,25,12,27
2023,6,25,13,27.6
2023,6,25,14,29.4
2023,6,25,15,28.7
2023,6,25,16,28.8
2023,6,25,17,28
2023,6,25,18,27
2023,6,25,19,25.4
2023,6,25,20,24.7
2023,6,25,21,22.9
2023,6,25,22,21.8
2023,6,25,23,21.1
2023,6,25,24,20.8